order_id,customer_id,age,account_age_days,customer_segment,country,platform,device_type,payment_method,product_category,avg_order_value_usd,refund_amount_requested_usd,is_high_value_item,discount_used,order_date,return_date,days_to_return,return_reason,total_orders_lifetime,total_returns_lifetime,return_rate_pct,item_returned_opened,return_packaging_intact,photo_evidence_provided,tracking_number_valid,shipping_carrier,address_change_before_delivery,refund_to_different_account,multiple_accounts_flag,customer_support_contacts,previous_dispute_count,wishlist_to_cart_time_hrs,review_left_after_return,abuse_type,abuse_label
ORD2033971,CUST712195,53,410,Silver,US,Mobile App,MacBook,Credit Card,Clothing,45.62,39.81,0,0,2023-04-13,2023-04-23,10,Found Better Price,49,0,0.0,0,1,0,1,UPS,0,0,0,0,1,37.1,0,Legitimate,0
ORD2005128,CUST859256,26,1931,New,AU,Tablet App,iPad,Credit Card,Beauty,117.4,98.73,0,0,2022-09-25,2022-10-04,9,Changed Mind,66,0,0.0,0,1,0,1,OnTrac,0,0,0,1,1,7.6,0,Legitimate,0
ORD2013120,CUST504798,61,916,Bronze,US,Web Browser,iPad,Credit Card,Clothing,194.32,158.54,0,1,2023-02-01,2023-02-26,25,Too Large,39,2,5.1,0,1,0,1,FedEx,0,0,0,1,0,41.7,0,Legitimate,0
ORD2035638,CUST327233,46,49,Gold,DE,Web Browser,Android,Credit Card,Beauty,63.03,61.04,0,1,2022-12-20,2022-12-30,10,Changed Mind,46,28,60.9,1,0,1,1,DHL,0,0,0,6,4,16.7,0,Policy Abuser,1
ORD2042041,CUST221008,43,2438,Gold,DE,Mobile App,iPad,Credit Card,Home & Kitchen,230.77,226.76,1,0,2023-02-01,2023-02-26,25,Too Small,39,4,10.3,0,1,1,1,DHL,0,0,0,0,1,43.2,0,Legitimate,0
ORD2050009,CUST189913,21,2429,New,US,Mobile App,iPhone,PayPal,Electronics,239.0,227.14,1,0,2022-06-10,2022-06-19,9,Too Small,51,4,7.8,0,0,1,1,FedEx,0,0,0,1,0,16.1,0,Legitimate,0
ORD2000241,CUST148935,63,1649,New,GB,Tablet App,iPhone,Gift Card,Jewelry,104.1,103.46,0,0,2023-02-09,2023-03-08,27,Gift Duplicate,64,1,1.6,0,1,1,1,UPS,0,0,0,1,0,27.3,1,Legitimate,0
ORD2036519,CUST430869,34,1785,Silver,BR,Web Browser,iPhone,Credit Card,Sports,779.01,802.0,1,1,2022-08-17,2022-08-20,3,Changed Mind,27,15,55.6,1,1,1,0,UPS,0,0,0,2,4,2.2,0,Fraudulent Return,2
ORD2051249,CUST410749,36,769,Gold,US,Web Browser,iPad,Debit Card,Clothing,406.34,412.1,1,1,2023-06-13,2023-06-17,4,Item Not Received,26,8,30.8,1,0,0,0,USPS,0,0,0,4,0,1.1,0,Fraudulent Return,2
ORD2048192,CUST675261,35,2341,Silver,US,Tablet App,iPad,Debit Card,Furniture,100.31,95.72,0,0,2023-03-09,2023-03-29,20,Wrong Item Sent,77,7,9.1,0,1,0,1,FedEx,0,0,0,0,0,65.1,0,Legitimate,0
ORD2031742,CUST939222,37,2407,Gold,US,Tablet App,Android,Debit Card,Home & Kitchen,32.21,31.27,0,1,2023-10-26,2023-11-19,24,Found Better Price,81,68,84.0,1,1,0,1,FedEx,0,0,1,4,3,40.2,0,Policy Abuser,1
ORD2046402,CUST133332,37,1249,Silver,US,Mobile App,MacBook,Debit Card,Electronics,214.45,218.55,1,0,2022-05-05,2022-05-07,2,Item Not Received,4,1,25.0,1,1,1,0,OnTrac,0,0,0,6,4,1.5,0,Fraudulent Return,2
ORD2055429,CUST955770,42,846,New,DE,Mobile App,MacBook,Credit Card,Home & Kitchen,39.4,33.13,0,0,2023-07-01,2023-07-29,28,Too Large,64,0,0.0,0,1,0,1,USPS,0,0,0,0,0,48.9,0,Legitimate,0
ORD2004224,CUST538937,55,931,Bronze,AU,Tablet App,iPhone,Debit Card,Clothing,159.61,136.41,0,0,2023-04-24,2023-05-09,15,Arrived Late,67,8,11.9,0,1,0,1,DHL,0,0,0,1,0,36.5,0,Legitimate,0
ORD2050933,CUST458436,42,981,New,BR,Web Browser,Android,Credit Card,Books,34.63,34.26,0,0,2023-06-21,2023-07-09,18,Too Small,12,1,8.3,1,1,1,1,OnTrac,0,0,0,0,1,27.5,1,Legitimate,0
ORD2030465,CUST413016,29,69,New,AU,Tablet App,Android,Credit Card,Toys,179.92,164.51,0,0,2023-07-29,2023-08-02,4,Not As Described,63,8,12.7,0,1,0,1,DHL,0,0,0,1,0,25.1,0,Legitimate,0
ORD2047726,CUST925655,19,2355,Bronze,IN,Tablet App,MacBook,PayPal,Electronics,218.34,203.18,1,0,2023-06-04,2023-06-07,3,Defective/Broken,1,0,0.0,0,1,0,1,FedEx,0,0,0,0,0,21.3,0,Legitimate,0
ORD2057877,CUST452736,42,732,Silver,US,Mobile App,Windows PC,PayPal,Jewelry,457.6,436.78,1,0,2023-01-13,2023-02-15,33,Accidental Order,50,18,36.0,1,1,0,1,OnTrac,0,0,0,3,4,3.9,0,Wardrobing,3
ORD2003869,CUST649849,53,2033,Gold,GB,Mobile App,Android,Credit Card,Tools,255.61,252.78,1,0,2023-02-13,2023-02-17,4,Wrong Item Sent,51,6,11.8,0,1,1,1,DHL,0,0,0,1,1,54.2,0,Legitimate,0
ORD2019241,CUST996547,27,1827,New,FR,Web Browser,iPad,PayPal,Beauty,34.52,30.44,0,0,2022-12-11,2022-12-24,13,Wrong Item Sent,9,0,0.0,0,1,0,1,FedEx,0,0,0,0,1,37.1,0,Legitimate,0
ORD2030973,CUST321223,68,1163,Bronze,US,Mobile App,iPhone,Credit Card,Shoes,190.23,183.84,0,0,2023-08-26,2023-09-02,7,Changed Mind,38,28,73.7,0,0,0,1,OnTrac,0,0,0,1,2,44.3,0,Policy Abuser,1
ORD2055831,CUST253881,70,1556,New,US,Tablet App,iPad,Debit Card,Clothing,68.28,61.7,0,0,2023-09-29,2023-10-26,27,Defective/Broken,36,3,8.3,1,1,1,1,USPS,0,0,0,1,1,42.9,0,Legitimate,0
ORD2038610,CUST961913,23,1973,Bronze,US,Web Browser,iPad,Crypto,Sports,111.58,97.65,0,0,2023-08-23,2023-09-21,29,Too Large,63,5,7.9,1,0,1,1,UPS,0,0,0,1,1,66.9,1,Legitimate,0
ORD2017019,CUST847645,63,392,Bronze,BR,Mobile App,Windows PC,Debit Card,Beauty,403.15,396.63,1,1,2022-11-26,2022-11-30,4,Not As Described,19,12,63.2,1,0,1,0,DHL,1,0,0,3,1,0.6,0,Fraudulent Return,2
ORD2054234,CUST984124,21,1920,New,BR,Web Browser,Android,Debit Card,Clothing,186.66,182.04,0,0,2023-07-08,2023-07-20,12,Not As Described,75,53,70.7,0,0,1,1,DHL,0,0,0,2,0,23.3,0,Policy Abuser,1
ORD2040191,CUST769651,46,1465,Silver,US,Mobile App,iPad,Credit Card,Sports,104.69,100.67,0,0,2022-11-18,2022-11-25,7,Too Large,9,0,0.0,0,1,0,1,FedEx,0,0,0,1,1,68.7,0,Legitimate,0
ORD2057515,CUST176374,53,1834,Bronze,US,Mobile App,Windows PC,Buy Now Pay Later,Home & Kitchen,179.12,173.34,0,0,2022-03-10,2022-03-21,11,Changed Mind,28,1,3.6,1,0,0,1,DHL,0,0,0,1,1,57.6,0,Legitimate,0
ORD2011225,CUST273939,63,201,Bronze,US,Web Browser,iPad,Debit Card,Electronics,91.66,86.25,0,0,2022-07-04,2022-07-20,16,Not As Described,17,0,0.0,1,0,0,1,DHL,0,0,0,0,0,62.4,0,Legitimate,0
ORD2040345,CUST390668,46,2256,New,CA,Web Browser,iPhone,PayPal,Beauty,179.45,160.06,0,0,2023-02-21,2023-03-23,30,Not As Described,18,1,5.6,0,0,0,1,DHL,0,0,0,0,0,52.2,1,Legitimate,0
ORD2014493,CUST412779,38,2054,Gold,DE,Mobile App,Android,Debit Card,Beauty,290.44,288.79,1,0,2022-06-14,2022-08-06,53,Arrived Late,28,10,35.7,1,1,0,1,UPS,0,0,0,5,0,0.6,0,Wardrobing,3
ORD2029315,CUST279505,39,669,Bronze,US,Tablet App,iPhone,Debit Card,Electronics,270.3,251.98,1,0,2023-08-13,2023-08-31,18,Not As Described,41,1,2.4,0,1,0,1,OnTrac,1,0,0,0,1,32.3,1,Legitimate,0
ORD2017903,CUST718781,70,1779,Gold,US,Tablet App,Android,Gift Card,Sports,42.12,41.51,0,0,2023-02-02,2023-02-04,2,Item Not Received,5,0,0.0,0,1,1,1,OnTrac,0,0,0,1,0,29.8,0,Legitimate,0
ORD2054017,CUST527477,40,183,Gold,GB,Web Browser,Android,PayPal,Jewelry,156.23,154.51,0,0,2023-03-05,2023-03-18,13,Accidental Order,68,45,66.2,1,1,0,1,OnTrac,0,0,0,4,1,53.5,0,Policy Abuser,1
ORD2030015,CUST608668,33,1112,Bronze,US,Mobile App,iPad,Debit Card,Furniture,234.09,214.89,1,0,2022-06-28,2022-07-06,8,Too Large,72,5,6.9,0,1,0,1,FedEx,1,0,0,1,1,41.0,1,Legitimate,0
ORD2030402,CUST855245,29,208,Gold,AU,Mobile App,Android,Debit Card,Clothing,48.42,46.82,0,1,2022-12-05,2022-12-12,7,Changed Mind,115,49,42.6,0,0,0,1,DHL,1,0,0,1,4,23.3,0,Policy Abuser,1
ORD2038054,CUST416607,24,307,Silver,US,Mobile App,MacBook,Credit Card,Clothing,563.21,567.55,1,1,2023-05-01,2023-05-04,3,Item Not Received,39,19,48.7,1,1,0,0,FedEx,1,0,0,2,4,2.1,0,Fraudulent Return,2
ORD2017759,CUST657188,20,2390,New,US,Tablet App,MacBook,Buy Now Pay Later,Shoes,70.59,65.52,0,0,2022-08-23,2022-08-30,7,Wrong Item Sent,14,1,7.1,0,0,0,1,OnTrac,0,0,0,0,0,16.4,1,Legitimate,0
ORD2016949,CUST956850,35,57,Bronze,BR,Mobile App,Windows PC,Debit Card,Clothing,196.52,194.69,0,1,2022-01-28,2022-02-23,26,Defective/Broken,31,14,45.2,1,0,0,1,FedEx,1,0,1,6,5,40.6,0,Policy Abuser,1
ORD2023204,CUST220385,41,2495,Silver,IN,Tablet App,Windows PC,Debit Card,Sports,273.17,228.82,1,0,2022-07-28,2022-08-15,18,Changed Mind,58,7,12.1,0,1,0,1,UPS,0,0,0,1,0,37.8,0,Legitimate,0
ORD2000220,CUST876900,61,370,Platinum,US,Mobile App,iPhone,PayPal,Home & Kitchen,194.14,171.55,0,0,2023-04-21,2023-04-29,8,Quality Issue,77,2,2.6,0,1,0,1,UPS,0,0,0,1,0,51.5,0,Legitimate,0
ORD2056248,CUST177152,68,1103,Bronze,FR,Tablet App,Android,Debit Card,Electronics,258.77,208.04,1,0,2023-01-06,2023-01-23,17,Too Small,50,0,0.0,0,1,0,1,DHL,0,0,0,0,0,65.0,0,Legitimate,0
ORD2035339,CUST478889,47,1455,Gold,US,Mobile App,Android,Debit Card,Home & Kitchen,234.02,226.48,1,0,2023-08-04,2023-09-01,28,Arrived Late,3,0,0.0,0,0,0,1,FedEx,0,0,0,1,0,61.8,0,Legitimate,0
ORD2059950,CUST391683,25,2236,Gold,US,Mobile App,MacBook,Credit Card,Sports,232.48,189.34,1,0,2022-11-16,2022-11-24,8,Too Small,60,6,10.0,0,1,0,1,USPS,0,0,0,0,1,34.4,1,Legitimate,0
ORD2011951,CUST892284,69,1209,Silver,DE,Tablet App,Android,Credit Card,Jewelry,213.4,181.35,1,0,2023-07-12,2023-07-24,12,Quality Issue,70,8,11.4,0,0,1,1,UPS,0,0,0,0,0,10.2,0,Legitimate,0
ORD2028501,CUST535755,35,1441,Gold,DE,Web Browser,MacBook,Credit Card,Shoes,89.63,78.53,0,0,2023-05-02,2023-05-08,6,Gift Duplicate,50,4,8.0,1,1,0,1,USPS,0,0,0,1,1,32.8,0,Legitimate,0
ORD2032375,CUST497995,26,173,Bronze,DE,Tablet App,iPad,PayPal,Electronics,213.63,201.43,1,0,2023-09-16,2023-10-02,16,Too Large,18,0,0.0,0,1,0,1,FedEx,0,0,0,0,1,48.1,0,Legitimate,0
ORD2000808,CUST670763,48,1831,New,CA,Mobile App,iPhone,Gift Card,Clothing,136.27,128.9,0,0,2022-04-14,2022-04-29,15,Not As Described,50,4,8.0,0,1,1,1,USPS,1,0,0,0,1,13.3,1,Legitimate,0
ORD2030689,CUST845111,41,746,Silver,US,Web Browser,Windows PC,Gift Card,Furniture,39.53,36.77,0,1,2022-04-23,2022-05-06,13,Changed Mind,105,83,79.0,0,1,0,1,FedEx,0,0,0,1,2,0.5,0,Policy Abuser,1
ORD2003675,CUST897202,57,39,Platinum,FR,Mobile App,MacBook,Credit Card,Books,109.22,100.83,0,0,2023-09-07,2023-09-25,18,Quality Issue,36,3,8.3,0,1,0,1,UPS,0,0,0,1,0,25.6,1,Legitimate,0
ORD2008896,CUST313429,24,1100,New,US,Mobile App,Android,PayPal,Electronics,288.86,265.58,1,1,2022-02-16,2022-03-03,15,Accidental Order,69,7,10.1,0,1,1,1,OnTrac,0,0,0,1,0,70.7,0,Legitimate,0
ORD2057069,CUST601893,22,1439,Silver,US,Tablet App,MacBook,Debit Card,Clothing,236.66,224.35,1,0,2023-04-06,2023-05-05,29,Quality Issue,27,3,11.1,0,0,0,1,FedEx,1,0,0,1,0,31.3,0,Legitimate,0
ORD2004978,CUST710519,70,1303,Platinum,BR,Mobile App,Windows PC,Debit Card,Furniture,110.23,102.93,0,0,2022-06-09,2022-06-28,19,Item Not Received,40,21,52.5,1,1,0,1,OnTrac,1,0,0,1,3,7.3,0,Policy Abuser,1
ORD2005739,CUST682980,46,335,Gold,CA,Mobile App,iPhone,Debit Card,Furniture,45.52,42.17,0,0,2023-11-23,2023-12-16,23,Changed Mind,39,3,7.7,0,1,1,1,USPS,0,0,0,1,0,35.0,0,Legitimate,0
ORD2050724,CUST449419,20,1642,Silver,DE,Web Browser,Windows PC,Credit Card,Shoes,497.12,474.36,1,0,2022-05-24,2022-07-05,42,Too Small,27,8,29.6,1,1,0,1,UPS,0,0,0,2,1,0.3,0,Wardrobing,3
ORD2000290,CUST277157,27,1817,Silver,US,Tablet App,iPhone,Credit Card,Books,50.17,49.31,0,0,2023-06-20,2023-07-04,14,Accidental Order,56,30,53.6,1,1,0,1,FedEx,0,0,0,3,1,62.8,0,Policy Abuser,1
ORD2046103,CUST999074,32,1391,Silver,IN,Tablet App,iPhone,Gift Card,Clothing,62.08,50.15,0,1,2023-09-13,2023-10-12,29,Wrong Item Sent,64,0,0.0,0,1,0,1,DHL,0,0,0,0,1,48.5,0,Legitimate,0
ORD2010859,CUST768276,57,960,Silver,US,Web Browser,Android,PayPal,Clothing,305.72,277.61,1,1,2023-04-13,2023-05-23,40,Too Small,42,18,42.9,1,1,0,1,DHL,0,0,0,2,5,2.2,0,Wardrobing,3
ORD2026340,CUST651314,66,2123,Platinum,FR,Tablet App,Android,PayPal,Clothing,128.4,103.38,0,0,2023-09-08,2023-09-13,5,Changed Mind,18,1,5.6,0,1,0,1,DHL,0,0,0,0,0,41.2,1,Legitimate,0
ORD2010717,CUST467545,35,1096,Gold,DE,Tablet App,iPhone,Credit Card,Clothing,91.72,90.36,0,0,2023-09-02,2023-09-13,11,Changed Mind,19,1,5.3,0,1,0,1,DHL,0,0,0,1,0,43.6,0,Legitimate,0
ORD2039606,CUST367848,30,1943,New,AU,Web Browser,Windows PC,PayPal,Home & Kitchen,92.61,89.27,0,0,2023-05-30,2023-06-03,4,Not As Described,12,8,66.7,0,0,0,1,UPS,0,0,1,4,4,5.1,0,Policy Abuser,1
ORD2036107,CUST907791,63,890,New,US,Tablet App,Android,Credit Card,Sports,282.71,251.73,1,0,2022-02-17,2022-03-13,24,Too Large,39,2,5.1,0,0,0,1,UPS,0,0,0,1,1,56.0,0,Legitimate,0
ORD2057429,CUST608218,53,1954,Gold,BR,Tablet App,MacBook,Buy Now Pay Later,Electronics,93.26,89.83,0,1,2023-07-27,2023-09-12,47,Not As Described,10,4,40.0,1,1,0,1,OnTrac,0,0,0,2,4,3.9,0,Wardrobing,3
ORD2025986,CUST296775,33,1832,Bronze,FR,Mobile App,MacBook,Credit Card,Shoes,59.09,48.98,0,0,2023-04-10,2023-05-08,28,Item Not Received,79,2,2.5,0,1,1,1,USPS,0,0,0,0,0,45.9,0,Legitimate,0
ORD2026805,CUST383612,30,1310,Silver,AU,Web Browser,Windows PC,Credit Card,Jewelry,553.37,568.59,1,0,2022-10-09,2022-10-10,1,Defective/Broken,19,6,31.6,0,1,1,0,OnTrac,1,1,1,6,3,3.0,1,Fraudulent Return,2
ORD2054022,CUST659110,27,2127,Silver,GB,Tablet App,iPhone,Credit Card,Home & Kitchen,134.58,125.61,0,0,2023-05-29,2023-06-23,25,Too Large,52,6,11.5,0,0,0,1,UPS,0,0,0,0,1,57.7,0,Legitimate,0
ORD2046586,CUST823526,59,900,New,US,Mobile App,iPad,Credit Card,Clothing,130.03,113.02,0,0,2023-09-13,2023-09-22,9,Too Small,37,1,2.7,0,1,1,1,UPS,1,0,0,1,0,49.5,0,Legitimate,0
ORD2019244,CUST719357,50,101,New,IN,Web Browser,Windows PC,PayPal,Sports,272.58,229.55,1,0,2023-06-09,2023-06-24,15,Not As Described,34,4,11.8,0,1,0,1,USPS,0,0,0,0,1,7.8,0,Legitimate,0
ORD2038705,CUST228697,40,1836,New,IN,Mobile App,Android,Credit Card,Sports,157.03,130.79,0,0,2022-10-24,2022-11-21,28,Wrong Item Sent,70,7,10.0,0,1,0,1,UPS,0,0,0,1,1,40.8,0,Legitimate,0
ORD2027668,CUST143474,46,2342,Bronze,IN,Mobile App,Windows PC,Debit Card,Clothing,252.27,240.21,1,0,2022-10-04,2022-10-06,2,Not As Described,40,2,5.0,0,1,0,1,UPS,0,0,0,1,0,54.5,0,Legitimate,0
ORD2011320,CUST437479,25,652,Gold,FR,Web Browser,MacBook,Debit Card,Grocery,82.3,79.65,0,0,2022-08-09,2022-09-05,27,Quality Issue,87,59,67.8,0,1,0,1,DHL,0,0,0,3,5,32.5,0,Policy Abuser,1
ORD2046176,CUST760319,37,1171,Gold,FR,Web Browser,Android,PayPal,Jewelry,344.79,315.23,1,1,2022-08-22,2022-10-15,54,Not As Described,56,23,41.1,1,1,0,1,DHL,0,0,0,1,3,0.5,0,Wardrobing,3
ORD2018655,CUST327846,53,87,Silver,US,Web Browser,Windows PC,Debit Card,Clothing,160.95,155.79,0,0,2022-07-15,2022-08-10,26,Not As Described,49,6,12.2,1,1,0,1,DHL,0,0,0,0,0,23.9,0,Legitimate,0
ORD2059600,CUST754320,47,2088,Silver,IN,Tablet App,Windows PC,PayPal,Jewelry,297.54,296.37,1,1,2022-01-28,2022-03-08,39,Changed Mind,43,12,27.9,1,1,0,1,FedEx,0,0,0,1,0,3.9,0,Wardrobing,3
ORD2039029,CUST288741,19,1750,Bronze,US,Tablet App,iPhone,Credit Card,Electronics,292.18,245.22,1,0,2023-11-28,2023-11-30,2,Wrong Item Sent,79,2,2.5,1,1,0,1,DHL,0,0,0,0,0,43.6,0,Legitimate,0
ORD2002690,CUST236603,47,1171,Bronze,DE,Tablet App,iPhone,Credit Card,Home & Kitchen,277.69,259.7,1,1,2022-08-11,2022-08-17,6,Quality Issue,31,3,9.7,0,1,1,1,USPS,0,0,0,1,1,5.0,0,Legitimate,0
ORD2028080,CUST774010,20,1584,Silver,US,Web Browser,Windows PC,PayPal,Jewelry,136.51,134.15,0,0,2023-01-14,2023-01-15,1,Defective/Broken,10,1,10.0,0,1,0,1,USPS,0,0,0,1,0,46.2,0,Legitimate,0
ORD2044129,CUST689700,27,1598,New,IN,Tablet App,Android,Gift Card,Clothing,219.84,184.01,1,0,2023-04-29,2023-05-27,28,Gift Duplicate,20,0,0.0,0,1,0,1,USPS,0,0,0,1,1,47.5,1,Legitimate,0
ORD2001591,CUST596900,62,1810,Silver,FR,Web Browser,Android,Buy Now Pay Later,Shoes,472.57,458.9,1,0,2022-04-11,2022-06-02,52,Not As Described,37,21,56.8,1,1,0,1,DHL,0,0,0,2,3,4.1,0,Wardrobing,3
ORD2015557,CUST816862,60,126,Bronze,US,Web Browser,Windows PC,Credit Card,Sports,27.92,24.99,0,1,2023-03-22,2023-04-05,14,Too Small,39,5,12.8,0,1,0,1,OnTrac,0,0,0,1,0,53.4,1,Legitimate,0
ORD2037487,CUST664994,66,1242,Bronze,CA,Tablet App,iPad,PayPal,Clothing,244.46,198.92,1,0,2022-01-11,2022-02-08,28,Defective/Broken,43,4,9.3,0,1,1,1,OnTrac,0,0,0,1,0,44.7,0,Legitimate,0
ORD2005456,CUST968926,41,1431,New,CA,Tablet App,Windows PC,Debit Card,Beauty,138.47,123.43,0,0,2022-12-03,2023-01-02,30,Too Small,20,0,0.0,0,1,0,1,USPS,1,0,0,1,0,34.7,1,Legitimate,0
ORD2011981,CUST650450,61,1268,New,CA,Tablet App,MacBook,Debit Card,Clothing,193.04,161.43,0,0,2023-03-05,2023-03-19,14,Too Small,15,1,6.7,0,1,1,1,OnTrac,0,0,0,1,0,69.6,1,Legitimate,0
ORD2032577,CUST370693,20,377,Gold,US,Web Browser,MacBook,PayPal,Furniture,298.81,247.16,1,0,2022-05-19,2022-06-15,27,Found Better Price,61,7,11.5,0,1,0,1,OnTrac,0,0,0,0,0,20.1,0,Legitimate,0
ORD2000442,CUST824751,66,254,New,IN,Web Browser,Android,Debit Card,Shoes,203.8,172.72,1,0,2023-09-11,2023-10-08,27,Accidental Order,47,2,4.3,0,1,0,1,DHL,0,0,0,1,0,10.7,0,Legitimate,0
ORD2043895,CUST633081,69,1080,Gold,US,Tablet App,iPhone,Credit Card,Clothing,259.55,219.24,1,1,2022-10-09,2022-11-03,25,Defective/Broken,25,0,0.0,0,1,0,1,UPS,0,0,0,1,1,60.7,0,Legitimate,0
ORD2044380,CUST924641,30,535,Platinum,US,Web Browser,iPad,Debit Card,Books,220.04,199.5,1,0,2022-02-23,2022-03-03,8,Wrong Item Sent,37,2,5.4,1,1,0,1,UPS,0,0,0,0,0,41.4,0,Legitimate,0
ORD2041800,CUST515926,69,2416,Silver,AU,Tablet App,iPad,Debit Card,Clothing,314.41,292.21,1,0,2023-10-18,2023-11-23,36,Too Small,31,16,51.6,1,0,0,1,USPS,0,0,0,5,2,3.7,0,Wardrobing,3
ORD2004654,CUST985900,48,904,New,US,Web Browser,Android,Debit Card,Tools,156.85,146.16,0,0,2023-06-14,2023-07-09,25,Wrong Item Sent,20,0,0.0,1,1,0,1,FedEx,0,0,0,0,0,5.0,1,Legitimate,0
ORD2033178,CUST677218,41,1365,Silver,IN,Web Browser,Windows PC,Credit Card,Beauty,93.85,89.19,0,0,2022-07-22,2022-08-05,14,Quality Issue,57,5,8.8,0,1,0,1,USPS,0,0,0,1,1,66.9,1,Legitimate,0
ORD2011173,CUST717116,50,1749,Bronze,US,Tablet App,MacBook,PayPal,Sports,106.82,102.33,0,1,2023-07-06,2023-07-24,18,Found Better Price,29,14,48.3,1,0,0,1,USPS,0,0,0,2,3,3.2,0,Policy Abuser,1
ORD2031933,CUST438965,59,2012,Gold,US,Web Browser,iPad,Credit Card,Sports,113.11,102.21,0,1,2023-08-16,2023-08-31,15,Found Better Price,29,4,13.8,0,1,1,1,FedEx,0,0,0,0,1,71.8,1,Legitimate,0
ORD2005622,CUST270084,34,204,Silver,GB,Tablet App,Windows PC,Gift Card,Shoes,419.8,403.51,1,1,2023-07-30,2023-08-03,4,Wrong Item Sent,3,1,33.3,0,1,1,0,USPS,1,0,0,2,3,4.8,0,Fraudulent Return,2
ORD2004398,CUST561346,39,219,New,US,Web Browser,iPhone,Credit Card,Grocery,257.09,247.27,1,0,2023-11-04,2023-11-28,24,Too Small,33,2,6.1,0,0,1,1,UPS,0,0,0,0,1,16.3,0,Legitimate,0
ORD2007266,CUST533202,65,1038,Silver,AU,Mobile App,Windows PC,Gift Card,Toys,254.59,216.48,1,0,2022-11-10,2022-11-19,9,Not As Described,70,1,1.4,0,1,0,1,OnTrac,0,0,0,0,1,10.9,1,Legitimate,0
ORD2049408,CUST786639,53,976,Gold,IN,Tablet App,MacBook,Buy Now Pay Later,Furniture,160.72,156.5,0,0,2022-06-08,2022-06-19,11,Wrong Item Sent,57,0,0.0,1,1,0,1,UPS,0,0,0,0,0,65.2,1,Legitimate,0
ORD2003081,CUST664702,55,372,New,US,Web Browser,Android,Credit Card,Clothing,102.64,87.37,0,0,2022-09-06,2022-10-01,25,Too Small,49,6,12.2,0,0,1,1,OnTrac,0,0,0,1,0,30.0,0,Legitimate,0
ORD2037921,CUST528788,52,645,Silver,IN,Tablet App,Android,Credit Card,Tools,228.85,214.52,1,0,2022-09-12,2022-09-30,18,Too Small,51,1,2.0,0,1,0,1,UPS,0,0,0,1,1,45.7,1,Legitimate,0
ORD2025391,CUST296257,70,1593,New,IN,Tablet App,Android,Debit Card,Electronics,61.9,55.71,0,0,2022-12-18,2022-12-23,5,Changed Mind,12,0,0.0,0,1,1,1,UPS,0,0,0,0,0,16.2,0,Legitimate,0
ORD2049477,CUST708384,43,2344,Bronze,US,Mobile App,iPad,Debit Card,Beauty,133.93,121.3,0,1,2022-02-16,2022-03-11,23,Too Small,9,1,11.1,0,1,0,1,USPS,0,0,0,0,0,31.7,0,Legitimate,0
ORD2015810,CUST322252,69,1573,Gold,DE,Mobile App,Android,PayPal,Jewelry,276.43,258.56,1,0,2022-11-01,2022-11-13,12,Changed Mind,57,6,10.5,0,1,0,1,USPS,0,0,0,1,1,35.7,0,Legitimate,0
ORD2004356,CUST392067,32,1218,Bronze,BR,Mobile App,MacBook,Credit Card,Electronics,192.31,184.51,0,0,2023-09-22,2023-10-11,19,Defective/Broken,4,0,0.0,0,1,1,1,UPS,0,0,0,0,0,66.3,0,Legitimate,0
ORD2012016,CUST234123,48,47,Bronze,US,Mobile App,MacBook,PayPal,Electronics,155.78,131.5,0,0,2023-01-11,2023-01-28,17,Not As Described,12,0,0.0,0,1,1,1,FedEx,0,0,0,0,0,56.4,1,Legitimate,0
ORD2004570,CUST759201,51,1151,Silver,AU,Tablet App,iPad,PayPal,Sports,157.99,138.98,0,0,2022-08-07,2022-08-30,23,Defective/Broken,19,0,0.0,0,1,1,1,FedEx,0,0,0,1,0,42.8,0,Legitimate,0
ORD2035031,CUST900880,45,956,Gold,IN,Mobile App,iPhone,PayPal,Beauty,268.62,246.74,1,0,2023-03-13,2023-04-30,48,Wrong Item Sent,44,21,47.7,1,1,0,1,FedEx,0,0,0,3,2,2.1,0,Wardrobing,3
ORD2035276,CUST813694,64,1205,Silver,IN,Tablet App,iPhone,Debit Card,Shoes,245.91,231.8,1,0,2022-12-01,2022-12-30,29,Not As Described,49,1,2.0,0,1,0,1,OnTrac,0,0,0,0,1,37.5,1,Legitimate,0
ORD2003156,CUST345017,37,458,New,FR,Web Browser,Android,Credit Card,Shoes,252.92,208.83,1,1,2023-04-25,2023-05-16,21,Defective/Broken,7,0,0.0,0,1,0,1,USPS,0,0,0,1,0,14.5,1,Legitimate,0
ORD2052421,CUST574909,23,295,New,US,Mobile App,Windows PC,Credit Card,Clothing,195.45,170.33,0,0,2023-02-16,2023-03-07,19,Not As Described,2,0,0.0,1,0,0,1,DHL,0,0,0,1,1,27.2,0,Legitimate,0
ORD2058207,CUST210864,20,943,Gold,US,Tablet App,iPhone,Credit Card,Electronics,295.37,284.53,1,1,2022-12-17,2022-12-31,14,Changed Mind,27,2,7.4,0,1,0,1,UPS,0,0,0,0,0,30.9,1,Legitimate,0
ORD2035531,CUST176817,48,962,Bronze,AU,Mobile App,Android,Debit Card,Sports,140.92,114.4,0,0,2022-05-10,2022-05-19,9,Too Small,70,5,7.1,0,0,1,1,OnTrac,0,0,0,0,1,65.1,0,Legitimate,0
